id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
50684,Tennessee,F,467.0,2,0,69,4.428571429,2.0,467.0,239.0,282,332.0,282
126819,TX,M,867.0,10,3,59,11.4,15.0,867.0,352.0,383,420.0,383
190412,CO,,1956.0,47,3,34,18.0952381,20.0,1956.0,803.0,842,874.0,842
92085,IL,M,1102.0,6,10,67,8.769230769,15.0,1102.0,469.0,457,588.0,457
176825,OR,M,908.0,11,3,47,5.022222222,12.0,908.0,421.0,442,509.0,442
168259,CA,M,3365.0,97,8,54,15.375,10.0,3365.0,742.0,766,771.0,766
188801,FL,U,577.0,0,10,10,8.642857143,15.0,577.0,257.0,279,300.0,279
80960,WI,male,422.0,0,0,77,4.772727273,5.0,422.0,274.0,282,350.0,282
130407,FL,F,533.0,1,3,6,13.0,22.0,533.0,189.0,216,242.0,216
80335,WI,male,417.0,0,1,90,5.9375,5.0,417.0,309.0,262,319.0,262
183793,WA,F,747.0,1,2,53,10.0,12.0,747.0,380.0,409,421.0,409
170229,CA,F,1493.0,20,8,62,9.303030303,11.0,1493.0,298.0,276,320.0,276
86073,SD,M,216.0,0,0,80,5.9375,10.0,216.0,272.0,258,299.0,258
114942,OK,F,325.0,0,4,66,12.5,20.0,325.0,332.0,271,303.0,271
31239,GA,F,475.0,3,0,76,9.666666667,10.0,475.0,263.0,307,329.0,307
185937,CT,M,1392.0,17,6,48,8.5,10.0,1392.0,343.0,342,401.0,342
167799,CA,F,2291.0,68,14,58,18.0,20.0,2291.0,407.0,402,440.0,402
23778,SC,F,1082.0,10,2,43,13.0,100.0,1082.0,454.0,432,515.0,432
66322,MI,M,1152.0,3,6,58,7.333333333,10.0,1152.0,563.0,585,649.0,585
177458,OR,,573.0,1,1,23,9.888888889,6.0,573.0,166.0,159,182.0,159
102222,MO,F,545.0,0,4,64,8.619047619,10.0,545.0,353.0,336,371.0,336
158977,CA,M,1951.0,43,35,33,4.619047619,5.0,1951.0,385.0,369,400.0,369
127030,TX,F,517.0,0,11,51,8.0,10.0,517.0,321.0,287,398.0,287
151698,OR,M,388.0,0,2,43,15.0,20.0,388.0,198.0,209,220.0,209
1054,CA,F,1161.0,7,15,58,6.3,8.0,1161.0,289.0,262,350.0,262
178293,WA,F,1862.0,45,15,36,8.583333333,12.0,1862.0,548.0,575,593.0,575
187082,NC,female,1055.0,3,0,49,7.9,8.0,1055.0,312.0,355,396.0,355
156034,CA,M,1873.0,39,12,44,20.0,15.0,1873.0,428.0,453,481.0,453
72048,MI,M,531.0,0,1,85,8.083333333,10.0,531.0,342.0,351,384.0,351
104427,KS,F,857.0,1,1,52,20.0,15.0,857.0,481.0,399,510.0,399
34448,FL,F,431.0,0,2,63,25.0,10.0,431.0,259.0,281,306.0,281
10247,CA,F,1580.0,11,8,55,9.0,10.0,1580.0,490.0,515,483.0,515
158679,CA,M,2211.0,74,4,61,12.36363636,16.0,2211.0,584.0,625,639.0,625
141742,NV,M,1167.0,6,3,18,8.333333333,8.0,1167.0,503.0,547,575.0,547
96679,IL,M,870.0,4,4,64,6.428571429,5.0,870.0,510.0,456,549.0,456
151513,CA,F,2346.0,71,13,42,6.923076923,15.0,2346.0,568.0,644,617.0,644
2085,FL,M,852.0,1,4,44,19.30769231,20.0,852.0,438.0,455,485.0,455
112532,AR,Female,472.0,1,2,55,9.52173913,11.0,472.0,250.0,290,336.0,290
164987,CA,M,4026.0,99,7,56,11.71428571,12.0,4026.0,787.0,794,835.0,794
142013,NV,F,1009.0,1,3,40,23.0,23.0,1009.0,391.0,393,417.0,393
185803,MN,M,887.0,0,5,54,15.0,20.0,887.0,544.0,597,652.0,597
130908,CO,F,477.0,0,0,61,15.0,25.0,477.0,305.0,309,359.0,309
121208,TX,F,5149.0,86,11,46,9.961538462,13.0,5149.0,1122.0,807,1013.0,807
96441,IL,M,915.0,1,1,79,14.7,25.0,915.0,547.0,573,592.0,573
177190,OR,F,478.0,0,1,51,7.25,8.0,478.0,243.0,230,264.0,230
113502,OK,F,236.0,0,0,75,5.875,7.0,236.0,250.0,285,317.0,285
175016,OR,F,734.0,1,4,51,8.333333333,9.0,734.0,427.0,398,448.0,398
150644,CA,F,3304.0,82,42,37,32.5,35.0,3304.0,614.0,629,669.0,629
50003,Tennessee,F,591.0,0,7,16,7.619047619,10.0,591.0,200.0,233,237.0,233
106896,NE,F,643.0,1,1,65,6.25,5.0,643.0,384.0,396,472.0,396
14898,KS,M,3939.0,94,3,18,9.857142857,15.0,3939.0,1344.0,1036,1068.0,1036
139463,NM,F,690.0,0,6,50,6.8,9.0,690.0,361.0,340,370.0,340
12900,WA,F,1351.0,7,12,45,7.333333333,5.0,1351.0,526.0,466,538.0,466
60897,IN,F,496.0,0,3,64,3.222222222,5.0,496.0,373.0,337,378.0,337
5180,OR,F,469.0,0,1,57,9.393939394,13.0,469.0,300.0,288,311.0,288
137835,AZ,Female,560.0,0,4,42,13.66666667,11.0,560.0,202.0,274,317.0,274
2867,OK,F,476.0,0,1,76,11.25,13.0,476.0,235.0,277,296.0,277
150025,CA,F,1577.0,18,18,56,6.352941177,3.0,1577.0,377.0,422,440.0,422
111045,AR,,428.0,1,0,76,10.35714286,10.0,428.0,227.0,251,276.0,251
3109,IL,M,1002.0,2,8,54,21.27027027,25.0,1002.0,566.0,495,597.0,495
45134,FL,M,736.0,0,12,11,12.66666667,12.0,736.0,288.0,291,351.0,291
85396,MN,F,784.0,3,0,84,5.875,9.0,784.0,436.0,450,491.0,450
164246,CA,F,2982.0,83,13,54,7.235294118,15.0,2982.0,660.0,635,713.0,635
49109,AL,,394.0,0,0,81,5.285714286,6.0,394.0,281.0,272,313.0,272
127346,PA,F,2189.0,63,3,61,15.0,10.0,2189.0,664.0,711,723.0,711
54123,Tennessee,F,452.0,0,0,79,5.0,5.0,452.0,256.0,230,270.0,230
125999,TX,F,281.0,0,8,89,9.409090909,20.0,281.0,158.0,173,193.0,173
130989,CO,M,1175.0,8,2,38,5.666666667,25.0,1175.0,568.0,565,599.0,565
62721,IN,U,413.0,0,0,79,6.4,6.0,413.0,324.0,320,372.0,320
104177,MO,F,985.0,2,1,60,6.428571429,15.0,985.0,568.0,595,680.0,595
70217,MI,F,320.0,0,1,80,5.2,10.0,320.0,310.0,282,324.0,282
160394,CA,F,882.0,0,3,69,6.052631579,8.0,882.0,431.0,419,444.0,419
134115,AP,Male,0.0,0,0,0,11.45454546,20.0,0.0,0.0,0,0.0,0
175602,OR,F,217.0,0,1,40,3.425925926,3.0,217.0,163.0,129,149.0,129
88489,IL,F,1833.0,37,17,46,17.0,25.0,1833.0,642.0,668,706.0,668
139664,NM,F,952.0,3,2,37,14.58823529,16.0,952.0,478.0,467,482.0,467
9947,CO,M,793.0,0,1,66,6.615384615,10.0,793.0,454.0,447,458.0,447
168368,CA,M,3256.0,90,19,43,14.28571429,10.0,3256.0,603.0,624,628.0,624
166927,CA,M,2763.0,83,13,49,20.0,20.0,2763.0,571.0,530,626.0,530
189723,CO,F,952.0,1,3,37,26.66666667,10.0,952.0,432.0,423,461.0,423
156559,CA,M,2158.0,62,11,51,9.857142857,12.0,2158.0,617.0,604,651.0,604
64683,MI,F,477.0,0,6,75,15.0,10.0,477.0,431.0,386,446.0,386
164697,CA,F,2235.0,66,14,55,5.6,20.0,2235.0,459.0,449,478.0,449
111918,AR,Female,427.0,0,0,77,7.076923077,5.0,427.0,286.0,296,356.0,296
89816,IL,M,2000.0,50,2,72,35.0,25.0,2000.0,773.0,727,759.0,727
161115,CA,U,728.0,0,0,54,8.625,10.0,728.0,241.0,214,286.0,214
165753,CA,M,1345.0,2,12,56,15.0,15.0,1345.0,436.0,407,437.0,407
117411,TX,F,904.0,0,24,46,13.80555556,20.0,904.0,374.0,185,382.0,185
112750,OK,F,428.0,0,2,72,12.75,20.0,428.0,306.0,315,347.0,315
134852,UT,M,735.0,2,2,86,50.0,50.0,735.0,343.0,334,358.0,334
69506,MI,F,921.0,7,2,86,13.0,15.0,921.0,466.0,512,534.0,512
94920,IL,F,1349.0,10,30,54,21.16666667,15.0,1349.0,428.0,465,488.0,465
186699,WI,F,338.0,0,0,62,9.6875,20.0,338.0,145.0,214,218.0,214
99276,MO,F,2941.0,71,5,47,13.55555556,15.0,2941.0,843.0,729,879.0,729
84582,MN,F,973.0,0,6,61,11.4,25.0,973.0,514.0,506,542.0,506
132339,CO,M,779.0,3,2,67,8.888888889,11.0,779.0,258.0,318,328.0,318
12011,CA,M,3514.0,98,10,40,8.352941177,11.0,3514.0,728.0,763,795.0,763
117673,TX,M,762.0,1,4,67,9.727272727,15.0,762.0,475.0,481,518.0,481
186170,TX,M,591.0,0,0,88,13.38888889,17.0,591.0,339.0,333,377.0,333
150186,CA,F,2166.0,68,15,54,14.33333333,10.0,2166.0,515.0,471,559.0,471
3638,MI,F,951.0,1,7,68,12.2,15.0,951.0,548.0,483,623.0,483
160633,CA,F,945.0,2,4,65,13.33333333,25.0,945.0,324.0,317,347.0,317
161514,CA,F,1408.0,16,13,59,3.285714286,5.0,1408.0,469.0,432,508.0,432
110539,LA,M,554.0,0,0,86,10.375,20.0,554.0,281.0,288,316.0,288
77379,WI,,789.0,0,0,88,17.5,20.0,789.0,427.0,465,472.0,465
176881,OR,F,415.0,0,2,49,5.428571429,5.0,415.0,221.0,239,251.0,239
115833,TX,M,818.0,0,3,60,4.692307692,5.0,818.0,453.0,451,485.0,451
65421,MI,F,727.0,0,4,85,14.2,15.0,727.0,466.0,425,481.0,425
132157,CO,F,1070.0,2,3,36,13.57142857,25.0,1070.0,388.0,330,394.0,330
36576,FL,,1342.0,7,28,30,4.520833333,5.0,1342.0,543.0,551,607.0,551
157739,CA,M,2278.0,66,15,49,9.625,14.0,2278.0,424.0,462,508.0,462
157660,CA,F,5811.0,99,7,47,16.5,20.0,5811.0,1179.0,966,1078.0,966
34681,FL,F,1145.0,14,9,27,12.22222222,21.0,1145.0,516.0,536,561.0,536
72139,MI,F,486.0,0,1,89,8.294117647,10.0,486.0,309.0,324,343.0,324
47525,AL,Male,349.0,0,0,95,14.0,20.0,349.0,192.0,195,231.0,195
51467,Tennessee,F,359.0,2,1,61,8.6,11.0,359.0,189.0,211,236.0,211
34800,FL,F,756.0,0,7,12,13.46153846,10.0,756.0,321.0,333,354.0,333
186809,CA,F,2443.0,72,5,51,12.5,15.0,2443.0,502.0,506,580.0,506
3118,NM,F,871.0,0,5,37,13.66666667,10.0,871.0,403.0,380,386.0,380
120972,TX,F,280.0,0,43,49,8.731153846,7.0,280.0,213.0,208,233.0,208
53853,Tennessee,F,186.0,0,1,78,6.25,8.0,186.0,91.0,119,130.0,119
2320,KS,F,634.0,0,0,68,3.838709677,6.0,634.0,403.0,332,421.0,332
154799,CA,M,1314.0,12,6,60,17.5,50.0,1314.0,379.0,376,398.0,376
102521,MO,M,695.0,4,0,61,12.5,5.0,695.0,482.0,395,439.0,395
30029,GA,F,646.0,2,0,83,7.703703704,14.0,646.0,359.0,371,452.0,371
148883,CA,M,2252.0,68,7,57,15.0,21.0,2252.0,608.0,645,658.0,645
177837,OR,M,597.0,8,1,41,57.5,100.0,597.0,239.0,252,280.0,252
140377,NM,F,657.0,1,2,53,10.61538462,15.0,657.0,290.0,308,332.0,308
139363,NM,M,782.0,1,11,30,13.0,12.0,782.0,294.0,307,453.0,307
148131,CA,F,3992.0,96,15,46,10.0,20.0,3992.0,821.0,839,858.0,839
175902,OR,F,807.0,0,7,51,9.071428571,15.0,807.0,388.0,377,420.0,377
148030,CA,F,1875.0,33,30,22,6.083333333,10.0,1875.0,575.0,343,622.0,343
54003,Tennessee,U,486.0,2,0,84,13.66666667,15.0,486.0,273.0,346,393.0,346
163412,CA,F,2841.0,87,55,35,20.0,20.0,2841.0,460.0,476,512.0,476
134325,UT,M,542.0,0,17,41,4.4,5.0,542.0,172.0,228,237.0,228
21135,NC,M,694.0,7,1,73,7.235294118,5.0,694.0,291.0,296,343.0,296
133948,CA,,2170.0,60,10,30,10.8,13.0,2170.0,468.0,473,542.0,473
129945,CO,F,755.0,4,9,31,7.0,7.0,755.0,233.0,230,335.0,230
12832,AR,Female,662.0,1,1,74,10.4,10.0,662.0,347.0,337,377.0,337
74706,MI,M,350.0,0,3,77,15.0,25.0,350.0,352.0,224,348.0,224
7649,Tennessee,F,1318.0,26,5,45,10.04545455,13.0,1318.0,524.0,466,652.0,466
45878,FL,F,800.0,0,9,26,7.666666667,5.0,800.0,227.0,225,274.0,225
68650,MI,F,1186.0,0,10,67,7.6,15.0,1186.0,537.0,513,571.0,513
60859,IN,F,1026.0,8,6,57,5.2,10.0,1026.0,547.0,579,628.0,579
73030,MI,M,821.0,1,1,89,11.66666667,25.0,821.0,417.0,474,500.0,474
181972,WA,F,646.0,0,4,60,12.0,10.0,646.0,365.0,354,377.0,354
14598,NC,M,510.0,1,0,58,20.16666667,50.0,510.0,413.0,303,401.0,303
92052,IL,M,587.0,0,11,62,5.55,10.0,587.0,343.0,349,384.0,349
15086,NC,female,595.0,0,0,85,14.18181818,10.0,595.0,346.0,330,381.0,330
92058,NE,F,1010.0,8,1,57,15.0,15.0,1010.0,554.0,611,618.0,611
18104,NC,M,915.0,3,3,64,10.54545455,12.0,915.0,461.0,387,512.0,387
91942,IL,M,868.0,0,1,85,3.592592593,3.0,868.0,382.0,382,397.0,382
103926,MO,M,472.0,1,2,62,6.208333333,5.0,472.0,167.0,203,225.0,203
149033,CA,F,3514.0,98,10,40,7.333333333,7.0,3514.0,728.0,763,795.0,763
52196,Tennessee,M,504.0,0,1,60,10.0,10.0,504.0,363.0,372,396.0,372
38519,FL,F,1098.0,3,22,20,3.117647059,2.0,1098.0,455.0,428,544.0,428
107413,NE,F,396.0,0,0,45,9.428571429,14.0,396.0,290.0,288,319.0,288
6099,CA,M,1733.0,40,10,53,8.96875,10.0,1733.0,441.0,412,442.0,412
95879,IL,F,363.0,0,2,69,23.0,30.0,363.0,244.0,302,297.0,302
16175,NC,female,444.0,1,0,89,25.0,30.0,444.0,282.0,322,357.0,322
43564,FL,M,1165.0,9,0,38,20.0,20.0,1165.0,363.0,410,410.0,410
64906,MI,F,640.0,0,5,80,25.0,50.0,640.0,391.0,372,424.0,372
149110,CA,M,3994.0,99,16,32,7.076923077,6.0,3994.0,627.0,609,734.0,609
24663,SC,F,381.0,4,0,81,10.07142857,16.0,381.0,354.0,319,381.0,319
85922,SD,F,432.0,0,6,78,10.76470588,10.0,432.0,319.0,323,364.0,323
84276,MN,F,570.0,2,1,82,5.340909091,3.0,570.0,314.0,325,360.0,325
154611,CA,F,1099.0,3,5,57,4.833333333,5.0,1099.0,363.0,391,404.0,391
55293,MS,female,444.0,2,0,95,20.0,25.0,444.0,143.0,218,235.0,218
188812,MI,M,1076.0,2,10,69,17.33333333,20.0,1076.0,552.0,425,535.0,425
149506,CA,M,5164.0,97,20,41,8.416666667,10.0,5164.0,715.0,782,842.0,782
190727,FL,F,655.0,1,8,17,6.933333333,11.0,655.0,264.0,311,331.0,311
150248,CA,M,2182.0,67,13,57,19.0,25.0,2182.0,561.0,559,569.0,559
177009,OR,,584.0,0,1,52,7.421052632,5.0,584.0,332.0,346,386.0,346
89642,IL,F,854.0,2,4,73,8.666666667,15.0,854.0,478.0,498,580.0,498
103913,MO,F,297.0,0,0,61,9.214285714,11.0,297.0,175.0,178,196.0,178
76780,IA,F,688.0,1,2,64,33.0,75.0,688.0,484.0,437,510.0,437
41901,MI,M,380.0,0,1,77,26.44444444,100.0,380.0,355.0,340,394.0,340
137998,AZ,Female,547.0,0,6,44,17.09090909,20.0,547.0,292.0,283,306.0,283
79136,WI,male,336.0,0,1,74,8.083333333,10.0,336.0,316.0,326,357.0,326
46110,VT,male,876.0,2,3,39,3.731707317,4.0,876.0,297.0,325,353.0,325
97774,IL,F,470.0,0,1,68,17.88888889,25.0,470.0,297.0,296,330.0,296
103590,MO,M,397.0,0,1,79,15.0,15.0,397.0,244.0,246,284.0,246
181998,WA,,1222.0,13,10,25,6.272727273,20.0,1222.0,492.0,472,487.0,472
10036,WA,male,1489.0,14,2,66,25.0,25.0,1489.0,397.0,481,477.0,481
175584,OR,M,454.0,0,4,57,11.2,15.0,454.0,313.0,359,448.0,359
41905,FL,F,469.0,0,1,27,6.6,15.0,469.0,200.0,218,302.0,218
156449,CA,F,3261.0,94,2,69,8.25,20.0,3261.0,430.0,482,523.0,482
131465,CO,F,1113.0,2,4,28,12.33333333,15.0,1113.0,505.0,428,493.0,428
170889,CA,F,1254.0,1,3,60,4.285714286,7.0,1254.0,411.0,455,438.0,455
103593,MO,F,397.0,0,1,79,8.5,10.0,397.0,244.0,246,284.0,246
86017,SD,M,595.0,0,3,63,7.125,10.0,595.0,347.0,368,389.0,368
92891,IL,F,521.0,0,13,80,5.266666667,5.0,521.0,243.0,260,292.0,260
143691,CA,F,4093.0,92,7,44,15.25,15.0,4093.0,697.0,685,776.0,685
44500,FL,F,686.0,3,1,36,7.59375,5.0,686.0,182.0,226,253.0,226
7301,SD,M,284.0,0,1,64,9.117647059,10.0,284.0,271.0,274,309.0,274
8742,CO,,591.0,0,10,62,2.944444444,3.0,591.0,246.0,249,292.0,249
42589,FL,F,822.0,13,2,32,9.75,15.0,822.0,354.0,420,488.0,420
125086,TX,F,365.0,0,9,86,5.538461539,6.0,365.0,218.0,215,251.0,215
82998,MN,F,833.0,0,3,78,9.142857143,25.0,833.0,414.0,396,416.0,396
82548,MN,M,634.0,0,2,82,5.25,10.0,634.0,271.0,296,320.0,296
190488,MO,F,1182.0,2,3,43,19.43243243,25.0,1182.0,430.0,386,453.0,386
54996,MS,M,336.0,0,1,87,8.230769231,10.0,336.0,222.0,229,251.0,229
185880,IN,M,450.0,0,1,68,10.125,13.0,450.0,344.0,357,372.0,357
119843,TX,F,417.0,0,3,77,14.28571429,20.0,417.0,208.0,217,253.0,217
142564,CA,M,1943.0,45,3,48,10.33333333,38.0,1943.0,444.0,439,523.0,439
164796,CA,,3692.0,97,14,38,7.2,12.0,3692.0,826.0,827,864.0,827
171072,CA,F,1033.0,1,3,50,12.625,10.0,1033.0,256.0,260,267.0,260
101143,MO,F,720.0,1,0,75,4.4,10.0,720.0,390.0,341,386.0,341
171612,CA,F,1537.0,19,13,58,8.375,20.0,1537.0,509.0,528,544.0,528
85619,MN,F,435.0,0,1,76,8.0,5.0,435.0,232.0,225,265.0,225
118905,TX,M,1362.0,1,19,28,6.5625,10.0,1362.0,754.0,714,724.0,714
793,CA,F,1568.0,15,12,49,10.19047619,15.0,1568.0,406.0,375,451.0,375
52547,Tennessee,M,309.0,0,0,85,4.454545455,5.0,309.0,174.0,191,217.0,191
162313,CA,F,5975.0,99,20,36,22.2,25.0,5975.0,1500.0,1311,1331.0,1311
4320,AL,F,738.0,2,1,67,11.0,15.0,738.0,379.0,387,438.0,387
36690,FL,F,1631.0,25,13,25,10.0,3.0,1631.0,649.0,820,831.0,820
158213,TX,M,1217.0,0,2,37,4.555555556,5.0,1217.0,654.0,655,692.0,655
75522,IA,M,600.0,0,1,74,6.333333333,10.0,600.0,417.0,376,399.0,376
7346,CA,F,1936.0,44,21,43,10.72727273,15.0,1936.0,360.0,407,409.0,407
718,CA,F,1215.0,9,4,56,22.5625,35.0,1215.0,319.0,352,373.0,352
171677,CA,,1375.0,0,7,39,14.25,25.0,1375.0,279.0,125,203.0,125
96344,IL,F,293.0,0,0,92,6.157894737,10.0,293.0,228.0,258,270.0,258
178742,WA,F,1053.0,2,5,37,10.71428571,10.0,1053.0,343.0,319,366.0,319
22989,SC,F,596.0,0,3,53,11.4,11.0,596.0,296.0,343,344.0,343
184644,AK,Male,1594.0,7,7,26,25.0,20.0,1594.0,526.0,330,663.0,330
7676,MT,female,466.0,0,2,57,13.7826087,35.0,466.0,280.0,280,307.0,280
83983,MN,M,866.0,4,6,64,14.5,15.0,866.0,423.0,483,573.0,483
99567,MO,F,734.0,0,3,71,11.25,15.0,734.0,470.0,452,481.0,452
141652,NV,F,997.0,0,4,19,11.22222222,13.0,997.0,420.0,416,422.0,416
182325,WA,male,683.0,1,5,40,9.0,10.0,683.0,278.0,245,341.0,245
44370,FL,F,1226.0,10,4,4,4.444444444,5.0,1226.0,416.0,410,464.0,410
48338,AL,Male,511.0,1,0,85,25.0,25.0,511.0,327.0,312,351.0,312
97077,IL,F,820.0,6,5,67,9.5,12.0,820.0,476.0,555,595.0,555
160975,CO,M,1209.0,7,4,24,12.5,15.0,1209.0,496.0,524,557.0,524
114828,OK,U,440.0,4,1,59,3.14893617,4.0,440.0,254.0,278,320.0,278
182181,WA,male,940.0,6,6,50,16.0,20.0,940.0,408.0,404,471.0,404
75481,IA,M,363.0,0,0,89,5.863636364,8.0,363.0,269.0,360,390.0,360
13566,IL,M,1493.0,12,25,67,10.75,13.0,1493.0,399.0,416,475.0,416
187612,AZ,M,881.0,0,5,28,13.4,15.0,881.0,379.0,348,403.0,348
143529,CA,F,1310.0,5,14,50,20.0,25.0,1310.0,316.0,411,399.0,411
152376,CA,F,2959.0,76,15,31,9.444444444,10.0,2959.0,434.0,500,536.0,500
22150,NC,female,639.0,2,1,77,3.8,5.0,639.0,269.0,289,333.0,289
120559,TX,M,379.0,0,3,79,10.5,12.0,379.0,236.0,230,278.0,230
148213,CA,M,2776.0,94,28,40,12.5,14.0,2776.0,667.0,715,717.0,715
180787,WA,male,1113.0,7,2,64,20.0,20.0,1113.0,213.0,252,271.0,252
118847,TX,F,583.0,11,12,44,11.25,25.0,583.0,220.0,253,262.0,253
28713,GA,F,3306.0,96,4,29,15.1,21.0,3306.0,1109.0,1060,1065.0,1060
29777,GA,F,724.0,0,4,62,10.66666667,10.0,724.0,443.0,424,465.0,424
42499,FL,M,680.0,5,5,42,6.666666667,10.0,680.0,277.0,328,421.0,328
38987,FL,F,1314.0,17,12,20,11.19047619,13.0,1314.0,453.0,413,493.0,413
130936,CO,M,684.0,0,4,41,12.33333333,15.0,684.0,218.0,225,251.0,225
21463,NC,female,499.0,0,0,89,9.25,11.0,499.0,289.0,291,324.0,291
154531,CA,F,724.0,4,10,38,5.057142857,5.0,724.0,213.0,226,277.0,226
165033,CA,M,3207.0,92,20,43,16.25,10.0,3207.0,763.0,708,754.0,708
12171,WA,F,659.0,0,13,56,5.55,5.0,659.0,303.0,309,347.0,309
186462,NC,female,654.0,0,0,83,4.285714286,8.0,654.0,377.0,333,362.0,333
70312,MI,F,549.0,0,2,91,5.333333333,5.0,549.0,414.0,385,430.0,385
27267,GA,F,1094.0,27,5,56,7.875,10.0,1094.0,502.0,531,604.0,531
7048,CA,M,3431.0,86,20,51,9.941176471,15.0,3431.0,626.0,610,664.0,610
144631,CA,F,2339.0,75,27,47,12.85714286,25.0,2339.0,416.0,442,454.0,442
134677,UT,,684.0,2,1,74,5.0,5.0,684.0,359.0,397,420.0,397
149792,CA,A,1949.0,44,41,30,36.8,100.0,1949.0,334.0,384,374.0,384
169813,CA,F,3247.0,94,5,63,11.0,15.0,3247.0,666.0,722,732.0,722
135152,AZ,Female,850.0,2,13,30,15.0,15.0,850.0,311.0,292,347.0,292
52593,Tennessee,F,524.0,0,0,75,11.66666667,22.0,524.0,279.0,271,300.0,271
64161,IN,M,588.0,0,0,84,9.5,11.0,588.0,353.0,360,387.0,360
116738,TX,F,956.0,5,2,72,9.75,14.0,956.0,469.0,476,516.0,476
56831,KY,M,1368.0,4,4,58,9.166666667,15.0,1368.0,741.0,759,779.0,759
139107,AZ,Female,830.0,18,2,12,52.0,50.0,830.0,260.0,278,296.0,278
28681,GA,M,896.0,5,1,74,9.8,35.0,896.0,512.0,505,569.0,505
125446,TX,F,380.0,0,5,84,9.884615385,10.0,380.0,293.0,325,349.0,325
95151,IL,F,302.0,0,1,76,7.666666667,7.0,302.0,283.0,245,304.0,245
132394,CO,F,467.0,0,1,44,7.0,11.0,467.0,231.0,237,269.0,237
151702,CA,F,2145.0,56,11,55,11.57142857,15.0,2145.0,492.0,522,554.0,522
65668,MI,F,404.0,0,1,85,8.4,10.0,404.0,212.0,231,257.0,231
167357,CA,M,2429.0,81,9,50,8.75,12.0,2429.0,413.0,375,456.0,375
117552,TX,F,2650.0,66,7,38,13.75,20.0,2650.0,965.0,870,987.0,870
75341,IA,F,595.0,1,0,70,7.0,15.0,595.0,436.0,437,560.0,437
36774,FL,M,902.0,0,21,32,10.0,21.0,902.0,465.0,481,508.0,481
139074,AZ,M,684.0,2,3,13,12.2,20.0,684.0,222.0,247,271.0,247
58086,KY,F,240.0,0,0,92,3.260869565,4.0,240.0,156.0,153,191.0,153
37637,FL,F,1305.0,14,31,33,7.583333333,10.0,1305.0,650.0,605,705.0,605
73625,MI,F,0.0,0,0,0,8.777777778,10.0,0.0,0.0,0,0.0,0
77845,WI,F,1117.0,5,4,63,12.5,15.0,1117.0,478.0,467,500.0,467
6615,FL,F,1701.0,39,29,30,10.68421053,11.0,1701.0,493.0,486,615.0,486
35504,FL,F,834.0,0,8,26,14.0,15.0,834.0,368.0,369,379.0,369
131845,CO,F,881.0,3,5,29,9.0,15.0,881.0,412.0,428,469.0,428
189902,CA,F,1553.0,16,55,34,5.863636364,6.0,1553.0,238.0,295,318.0,295
34836,FL,F,705.0,6,3,11,15.4,15.0,705.0,241.0,251,300.0,251
123909,TX,M,529.0,0,4,77,4.652173913,5.0,529.0,431.0,434,473.0,434
188913,AZ,Female,838.0,0,4,25,13.73913044,20.0,838.0,469.0,465,543.0,465
96426,IL,M,720.0,2,1,84,7.923076923,10.0,720.0,448.0,452,487.0,452
23022,SC,M,777.0,4,5,43,13.16666667,15.0,777.0,424.0,353,563.0,353
144099,CA,F,5000.0,99,31,25,15.5,17.0,5000.0,643.0,612,766.0,612
186965,KS,F,271.0,0,0,61,9.866666667,13.0,271.0,236.0,242,289.0,242
106161,KS,F,172.0,0,0,84,4.965517241,4.0,172.0,252.0,229,278.0,229
166742,CA,F,4705.0,98,14,47,9.636363636,12.0,4705.0,858.0,904,930.0,904
132145,CO,M,589.0,1,1,50,6.142857143,10.0,589.0,239.0,266,298.0,266
166485,CA,M,1823.0,39,10,41,20.83333333,45.0,1823.0,366.0,344,412.0,344
89209,IL,M,1003.0,3,3,64,6.25,6.0,1003.0,484.0,481,464.0,481
167165,CA,F,2600.0,85,10,49,11.0,16.0,2600.0,435.0,424,503.0,424
162169,CA,M,3451.0,96,15,54,15.0,20.0,3451.0,636.0,645,691.0,645
31183,GA,M,621.0,1,2,82,9.6,18.0,621.0,374.0,315,387.0,315
86340,SD,M,365.0,0,1,77,6.933333333,3.0,365.0,309.0,287,340.0,287
45584,TX,F,1861.0,40,6,50,16.25,25.0,1861.0,507.0,529,641.0,529
131106,CO,M,678.0,1,2,44,13.33333333,40.0,678.0,292.0,303,347.0,303
29105,GA,M,710.0,5,1,63,6.296296296,11.0,710.0,242.0,260,298.0,260
123667,TX,F,1287.0,11,1,64,17.125,15.0,1287.0,553.0,604,632.0,604
164188,CA,F,1525.0,17,12,65,9.6,14.0,1525.0,483.0,522,551.0,522
37528,FL,F,829.0,0,79,14,6.833333333,10.0,829.0,244.0,270,299.0,270
159417,CA,F,2574.0,82,30,48,13.71428571,25.0,2574.0,308.0,338,348.0,338
181382,WA,male,879.0,3,4,50,8.0,12.0,879.0,422.0,445,445.0,445
159358,CA,M,3950.0,96,13,43,8.043478261,10.0,3950.0,505.0,517,634.0,517
159550,CA,M,838.0,4,3,44,11.2,10.0,838.0,221.0,251,304.0,251
167396,CA,M,4764.0,96,9,53,20.0,20.0,4764.0,791.0,829,844.0,829
101673,MO,F,1162.0,7,4,60,10.83333333,20.0,1162.0,560.0,571,612.0,571
132767,WY,male,828.0,2,1,43,11.66666667,15.0,828.0,426.0,419,463.0,419
